id,name,address,address_raw,primary_address,addresses_json,description,architects,source_url,image_full_url,image_thumb_url,built_year
kuca-hugo-gajeva-44-44,Kuća Hugo,"Gajeva 44, 10000 Zagreb, Croatia",Gajeva 44,"Gajeva 44, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 44"",""normalized"":""Gajeva 44, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""44""}]","Kuća Hugo u Gajevoj 44 sagrađena je 1905./1906. prema projektu Aladara Baranyaija, koji je u to vrijeme radio u arhitektonskom birou Pilar & Mally & Bauda. Secesijska dvokatnica sa simetričnim pročeljem na kojem se na središnjoj osi u prvom i drugom katu ističu različiti balkoni, a manji balkon sa zaobljenom ogradom od kovanog željeza kasnije se često javlja u Baranyaijevoj arhitekturi.",Aladár Baranyai,https://www.arhitektura-zagreba.com/zgrade/gajeva-44?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_44__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_44__1.jpg,Unknown
kuca-josipa-gollreidera-gajeva-31-31,Kuća Josipa Gollreidera,"Gajeva 31, 10000 Zagreb, Croatia",Gajeva 31,"Gajeva 31, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 31"",""normalized"":""Gajeva 31, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""31""}]","Kuća Josipa Gollreidera u Gajevoj 31 sagrađena je 1873., kao jednokatnica, prema projektu Leonharda Pfeiffenbergera. Za novog vlasnika g. Kovača izradu novog pročelja i dogradnju drugog kata projekt i građevinske radove izvelo je građevno poduzeće Pollak & Bornstein 1923. godine. U kući je bilo smješteno svratište-hotel, a u prizemlju gostionica-restoran. Kuća ima dva kata i zonu visoke mansarde, fasadni plašt u širini 6 prozorskih osi je minimalno ukrašen. (MUO, AthenaPlus)",Pollak; Bornstein,https://www.arhitektura-zagreba.com/zgrade/gajeva-31?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_31__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_31__1.jpg,Unknown
kuca-kralj-gajeva-27-27,Kuća Kralj,"Gajeva 27, 10000 Zagreb, Croatia",Gajeva 27,"Gajeva 27, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 27"",""normalized"":""Gajeva 27, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""27""}]","Kuća Kralj u Gajevoj 27 podignuta je 1930. prema projektu Lava Kalde. Međuratna zgrada nastala je u razdoblju između secesijske moderne i racionalnog funkcionalizma i kod nje je vidljiv Kaldin odmak od secesije, koja je snažno obilježila njegov cjelokupni rad, te kretanje prema tom apstraktnom formalnom arhitektonskom jeziku, kojeg u potpunosti nikad nije uspio prihvatiti. (Darja Radović Mahečić -1)",Lav Kalda,https://www.arhitektura-zagreba.com/zgrade/gajeva-27?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_27__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_27__1.jpg,Unknown
kuca-krapac-gajeva-51-51,Kuća Krapac,"Gajeva 51, 10000 Zagreb, Croatia",Gajeva 51,"Gajeva 51, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 51"",""normalized"":""Gajeva 51, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""51""}]","Kuća Krapac u Gajevoj 51 sagrađena je 1911. prema projektu Otta Goldscheidera, tada zaposlenog u arhitektonskom birou Hönigsberg & Deutsch, poduzeću koje je i izvelo građevinske radove. Kasnosecesijska kuća ima dva dvorišna krila, a iza njih je dvorišna kuća. Kao i kod susjedne Goldscheiderove kuće na kbr. 49 i na pročelju ove ulične kuće naglašena je vertikala u arhitektonskoj kompoziciji. Između bočnih i središnjeg rizalita smješteni su plitki dvokatni erkeri. Skulpture iznad ulaza naglašavaju njegovu reprezentativnost.",Otto Goldscheider,https://www.arhitektura-zagreba.com/zgrade/gajeva-51?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_51__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_51__1.jpg,Unknown
kuca-ljubice-i-mirka-puka-gajeva-23-23,Kuća Ljubice i Mirka Puka,"Gajeva 23, 10000 Zagreb, Croatia",Gajeva 23,"Gajeva 23, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 23"",""normalized"":""Gajeva 23, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""23""}]","Kuća Ljubice i Mirka Puka u Gajevoj 23 sagrađena je 1932./1933. godine prema projektu Josipa Pičmana (suradnici Stjepan Hribar i Ivan Velikonja). Modernistička trokatnica s pročeljem rastvorenim velikim položenim trokrilnim i četverokrilnim prozorima, te balkonima trapezoidnog tlocrta, koji su na južnom dijelu širi zbog uvlačenja zida na tome dijelu balkona od fasadne linije zgrade koja prati zakrivljenost ulice. Ovakav trapezoidni oblik balkona možda je projektiran zbog bolje insolacije ili prema drugom razmišljanju zbog ostvarenja pravilne tlocrtne geometrije sobe koja ima izlaz na taj balkon.",Josip Pičman,https://www.arhitektura-zagreba.com/zgrade/gajeva-23?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_23__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_23__1.jpg,Unknown
kuca-ludmile-miksic-gajeva-35-35,Kuća Ludmile Mikšić,"Gajeva 35, 10000 Zagreb, Croatia",Gajeva 35,"Gajeva 35, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 35"",""normalized"":""Gajeva 35, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""35""}]","Kuća Ludmile Mikšić u Gajevoj 35 sagrađena je 1882. prema projektu arhitektonskog biroa Grahor & Klein. Nekadašnja jednokatnica imala je zabate iznad svih prozora prvog kata, a dvostruke prozore na lijevom i desnom krilu. Drugi i treći kat nadograđeni su 1922. i tada je potpuno pregrađena. (Ivo Maroević, 1968:81)",Grahor; Klein,https://www.arhitektura-zagreba.com/zgrade/gajeva-35?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_35__2.JPG,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_35__2.jpg,Unknown
kuca-marija-kiseljaka-gajeva-53-53,Kuća Marija Kiseljaka,"Gajeva 53, 10000 Zagreb, Croatia",Gajeva 53,"Gajeva 53, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 53"",""normalized"":""Gajeva 53, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""53""}]","Najamna kuća Marija Kiseljaka u Gajevoj 53 sagrađena je 1910./1911. prema projektu Srećka Florschütza, arhitekta i partnera u arhitektonskom birou Kaučić-Florschütz-Gyiketta. Pročeljem kasnosecesijske kuće s dva dvorišna krila dominiraju veliki dvokatni erkeri koji su zaključeni balkonom. Florschützovi erkeri neodoljivo podsjećaju na Kovačićevo rješenje kuće Oršića-Divković u Masarykovoj 21-23 iz 1907. godine.",Srećko Florschütz,https://www.arhitektura-zagreba.com/zgrade/gajeva-53?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_53__2.JPG,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_53__2.jpg,Unknown
kuca-milke-kafka-berislaviceva-5-5,Kuća Milke Kafka,"Berislavićeva 5 / Gajeva 17, 10000 Zagreb, Croatia",Berislavićeva 5 / Gajeva 17,"Berislavićeva 5, 10000 Zagreb, Croatia","[{""raw"":""Berislavićeva 5"",""normalized"":""Berislavićeva 5, 10000 Zagreb, Croatia"",""street"":""Berislavićeva"",""house_number"":""5""},{""raw"":""Gajeva 17"",""normalized"":""Gajeva 17, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""17""}]","Kuća Milke Kafka na uglu Berislavićeva 5 /Gajeva 17 sagrađena je 1874. godine prema projektu arhitektonskog biroa Grahor i Klein. Za neorenesansnu dvokatnicu karakteristično je: zaobljeni ugao zgrade i prozori prizemlja istaknuti su kvadrima rustike, mjesto zaglavnog kamena nad prozorima putti; prozori I. kata flankirani stupovima, kojima je donja polovina plastično ornamentirana, a nad prozorima zabati; prozori II. kata flankirani pilastrima, nad njima blagi lomljeni lukovi. Treći kat je nadograđen naknadno. Susjedna zgrada istih autora u Berislavićevoj 3 ima jednaku fasadu. (Ivo Maroević, 1968:119)",Franjo Klein; Janko Nikola Grahor,https://www.arhitektura-zagreba.com/zgrade/gajeva-17-berislaviceva-5?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva%2017%20-Berislavi%C4%87eva%205%20%2022_190e.JPG,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva%2017%20-berislaviceva%205%20%2022_190e.jpg,Unknown
kuca-mlinaric-gajeva-42-42,Kuća Mlinarić,"Gajeva 42, 10000 Zagreb, Croatia",Gajeva 42,"Gajeva 42, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 42"",""normalized"":""Gajeva 42, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""42""}]","Kuća Mlinarić u Gajevoj 42 sagrađena je 1904. godine prema projektu Aladara Baranyaija, dok je radio za tvrtku Pilar-Mally-Bauda. Pročelje je ukrašeno neostilskim i stiliziranim secesijskim dekorativnim elementima. Medaljoni i girlande jedni su od Baranyaijevih zaštitnih znakova u arhitekturi najamnih zgrada. (Andreja Der-Hazarijan Vukić, 1995:31)",Aladár Baranyai,https://www.arhitektura-zagreba.com/zgrade/gajeva-42?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_42__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_42__1.jpg,Unknown
kuca-plochberger-gajeva-37-37,Kuća Plochberger,"Gajeva 37 / Katančićeva, 10000 Zagreb, Croatia",Gajeva 37 / Katančićeva,"Gajeva 37, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 37"",""normalized"":""Gajeva 37, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""37""},{""raw"":""Katančićeva"",""normalized"":""Katančićeva, 10000 Zagreb, Croatia"",""street"":""Katančićeva"",""house_number"":""""}]","Kuća Plochberger na uglu Gajeva 37 /Katančićeva sagrađena je 1883. prema projektu Ivana Plochbergera st. Neorenesansna jednokatnica s odsječenim uglom i jednostavno dekoriranim pročeljima. Prizemlje je rustificirano, prozori s jednostavnim okvirima, iznad njih profilirani arhitravni istaci, ispod istureni parapeti. Ispod krovnog vijenca nizovi denta i kimatija.",Ivan Plochberger st.,https://www.arhitektura-zagreba.com/zgrade/gajeva-37?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva%2037%20%201_6877.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva%2037%20%201_6877.jpg,Unknown
kuca-prister-gajeva-20-20,Kuća Prister,"Gajeva 20, 10000 Zagreb, Croatia",Gajeva 20,"Gajeva 20, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 20"",""normalized"":""Gajeva 20, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""20""}]","Kuća Guide Pristera u Gajevoj 20 podignuta je 1885./1886. prema projektu Kune Waidmanna. Neorenesansna jednokatnica proteže se u širinu sa šest prozorskih osi. Prevladava horizontalno raščlanjenje s jednim vertikalnim elementom, bočnim rizalitom na kojem je istaknuta profilacija prozorskog okvira i ulaz veže. Graditelj Carnelutti je 1901. nadogradio drugi kat i tada je nestao kasetasto riješen friz ukrašen vegetabilnim viticama, koje su s tekstilnim motivima na parapetnim zonama potprozornika i dekoracijom natprozornika u mekom materijalu žbuke isticale zonu prvoga kata. (Đurđica Cvitanović)",Kuno Waidmann,https://www.arhitektura-zagreba.com/zgrade/gajeva-23-2?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_20__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_20__1.jpg,Unknown
kuca-smrekar-berislaviceva-4-4,Kuća Smrekar,"Berislavićeva 4 / Gajeva 15, 10000 Zagreb, Croatia",Berislavićeva 4 / Gajeva 15,"Berislavićeva 4, 10000 Zagreb, Croatia","[{""raw"":""Berislavićeva 4"",""normalized"":""Berislavićeva 4, 10000 Zagreb, Croatia"",""street"":""Berislavićeva"",""house_number"":""4""},{""raw"":""Gajeva 15"",""normalized"":""Gajeva 15, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""15""}]","Kuća Antuna Smrekara na uglu Gajeva 15 /Berislavićeva 4 sagrađena je 1874. prema projektu Janka Jambrišaka. Ugaona dvokatnica s ulazom i sedam prozorskih osi u Berislavićevoj ulici i šest prozorskih osi u Gajevoj ulici, na tupom uglu jedan prozor.¹ Jedno od vrjednijih Jambrišakovih ostvarenja podignuto je u vrijeme kad se na pojasu između Ilice i Hebrangove ulice (nekad Kukovićeva), Petrinjske i Kačićeve počinju graditi reprezentativne palače koje određuju buduću fizionomiju Donjega grada.² Izvor: ¹Lelja Dobronić -1, 1959:30, ²Ivo Maroević -2, 2007:16",Janko Jambrišak,https://www.arhitektura-zagreba.com/zgrade/berislaviceva-4?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva%2015%20%201_4ebf.JPG,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva%2015%20%201_4ebf.jpg,Unknown
kuca-tomaj-gajeva-38-38,Kuća Tomaj,"Gajeva 38, 10000 Zagreb, Croatia",Gajeva 38,"Gajeva 38, 10000 Zagreb, Croatia","[{""raw"":""Gajeva 38"",""normalized"":""Gajeva 38, 10000 Zagreb, Croatia"",""street"":""Gajeva"",""house_number"":""38""}]","Kuća Tomaj u Gajevoj 38 podignuta je 1897. prema projektu Martina Pilara (arhitektonski biro Pilar & Mally & Bauda). Neorenesansna kuća (kasni historicizam) ima strogo simetrično pročelje s ulazom na središnjoj osi. Rubni dijelovi krila naglašeni su plitkim rizalitima koji završavaju trokutastim zabatima. Prizemlje je, osim podrumskog dijela, izvedeno u rustici. Prozori su pravokutni, a oni na prvom katu u podnožju imaju balustradu dok ulogu natprozornika imaju trokutasti i zaobljeni zabati. Prvi i drugi kat na rubovima rizalita povezani su pilastrima s korintskim kapitelima. (Zlatko Jurić)",Martin Pilar,https://www.arhitektura-zagreba.com/zgrade/gajeva-38?ulica=gajeva,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photos/Gajeva_38__1.jpg,https://storage.googleapis.com/arhitektura-zagr-1514718358225.appspot.com/photo_thumbs/gajeva_38__1.jpg,Unknown
